t,channel,pdr_mean,pdr_worst,pdr_spread,n_links,links_degraded,rssi_mean,rssi_per_link,pdr_per_link,noise_dbm,meas_floor_dbm,band_power,hb_gap_max,data_tx,data_rx,rx_ok,rx_err,rev_rssi_per_link,rev_pdr_per_link,rev_age_per_link,tx_attempts,tx_acked,tx_defer_ms,tx_retry_depth,shadow_exp,shadow_miss,silent_exp,silent_miss
2.600,6,0.788,0.545,0.187,3,1,-77.714,"-73.8 -80.7 -78.7","0.818 0.545 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.073,32,0,56,58,"-7e+01 -8e+01 -7e+01","0.941 0 0.471","0.073 0.048 0.023",1,1,0.02,0.00,0,0,3,0
2.700,6,0.800,0.500,0.216,3,1,-79.353,"-79.6 -80.0 -78.4","0.900 0.500 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.148,34,0,63,61,"-8e+01 -8e+01 -7e+01","0.898 0 0.471","0.073 0.15 0.023",1,1,0.00,0.00,0,0,2,0
2.800,6,0.818,0.545,0.196,3,1,-79.518,"-79.4 -81.5 -77.7","0.909 0.545 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.073,36,0,66,63,"-7e+01 -8e+01 -7e+01","0.902 0 0.471","0.073 0.048 0.023",1,1,0.00,0.00,0,0,4,1
2.900,6,0.758,0.455,0.227,3,1,-77.755,"-75.8 -81.5 -76.0","0.818 0.455 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.173,38,0,69,67,"-7e+01 -8e+01 -8e+01","0.902 0 0.447","0.17 0.15 0.023",1,1,0.01,0.00,0,0,1,0
3.000,6,0.727,0.364,0.268,3,1,-78.355,"-76.1 -81.5 -77.5","0.818 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.248,40,0,71,70,"-8e+01 -8e+01 -8e+01","0.867 0 0.475","0.073 0.25 0.023",1,1,0.01,0.00,0,0,3,1
3.100,6,0.727,0.364,0.268,3,1,-78.542,"-79.9 -81.5 -74.2","0.818 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.348,42,0,75,73,"-8e+01 -8e+01 -8e+01","0.867 0 0.498","0.073 0.35 0.023",1,1,0.02,0.00,0,0,2,0
3.200,6,0.697,0.364,0.261,3,1,-79.508,"-79.9 -81.5 -77.1","0.727 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.448,44,0,76,77,"-8e+01 -8e+01 -8e+01","0.867 0 0.498","0.17 0.45 0.023",1,1,0.02,0.00,0,0,1,0
3.300,6,0.697,0.364,0.261,3,1,-77.688,"-74.0 -79.1 -79.9","0.727 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.273,46,0,79,81,"-8e+01 -8e+01 -8e+01","0.867 0 0.498","0.27 0.048 0.023",1,1,0.00,0.00,0,0,6,4
3.400,6,0.697,0.364,0.261,3,1,-77.180,"-74.1 -79.1 -78.3","0.727 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.148,48,0,81,84,"-8e+01 -8e+01 -8e+01","0.851 0 0.498","0.073 0.15 0.023",1,1,0.00,0.00,0,0,4,2
3.500,6,0.697,0.364,0.261,3,1,-77.584,"-76.7 -79.1 -76.9","0.727 0.364 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.248,50,0,85,87,"-8e+01 -8e+01 -8e+01","0.851 0 0.459","0.073 0.25 0.023",1,1,0.01,0.00,0,0,2,0
3.600,6,0.667,0.273,0.300,3,1,-75.968,"-71.1 -79.1 -77.6","0.727 0.273 1.000",-93.966,-100.820,"-100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8 -100.8",0.348,52,0,87,90,"-8e+01 -8e+01 -8e+01","0.827 0 0.478","0.073 0.35 0.023",1,1,0.01,0.00,0,0,2,0
